date,trade,conf,n,risk_usd,spot_in,spot_out,iv_in,iv_out,fc_mean,fc_p95,fc_skew,fc_kurt,rv_cons,vrp_pct,regime,prob_turb,heston_v0,heston_kappa,heston_theta,heston_sv,heston_rho,pnl,capital,reason
2018-08-20,SELL_SMALL,0.45,0,0.0,254.18,254.27,0.0957,0.0942,0.14557,0.21154,0.4634,-0.1916,0.07905,-0.52111,1,0.5693,0.023532,29.7399,0.0184,1.3821,-0.1041,0.0,1027273.36,IV>5RV | k=-0.2 | sk=0.5
2018-08-21,SELL_SMALL,0.4,0,0.0,254.79,254.87,0.0942,0.0955,0.11447,0.18076,0.7123,0.3893,0.0776,-0.21513,0,0.4285,0.013042,30.0,0.018318,1.3829,-0.1011,0.0,1027273.36,IV>5RV | k=0.4
2018-08-22,SELL_SMALL,0.4,0,0.0,254.46,254.72,0.0955,0.0877,0.11447,0.18076,0.7123,0.3893,0.07739,-0.19859,0,0.4285,0.013042,30.0,0.018318,1.3829,-0.1011,0.0,1027273.36,IV>5RV | k=0.4
2018-08-23,NO_TRADE,0.25,0,0.0,254.54,254.38,0.0877,0.088,0.11447,0.18076,0.7123,0.3893,0.07753,-0.30519,0,0.4285,0.013042,30.0,0.018318,1.3829,-0.1011,0.0,1027273.36,IV>4RV | k=0.4
2018-08-24,SELL_SMALL,0.4,0,0.0,254.96,255.91,0.088,0.0817,0.11447,0.18076,0.7123,0.3893,0.07651,-0.30074,0,0.4285,0.013042,30.0,0.018318,1.3829,-0.1011,0.0,1027273.36,IV>5RV | k=0.4
2018-08-27,NO_TRADE,0.25,0,0.0,257.11,257.93,0.0817,0.0823,0.11447,0.18076,0.7123,0.3893,0.07388,-0.40105,0,0.4285,0.013042,30.0,0.018318,1.3829,-0.1011,0.0,1027273.36,IV>4RV | k=0.4
2018-08-28,NO_TRADE,0.25,0,0.0,258.39,258.05,0.0823,0.082,0.10379,0.1697,0.8016,0.6122,0.07707,-0.26117,0,0.3955,0.010465,30.0,0.018181,1.3827,-0.1008,0.0,1027273.36,IV>4RV | k=0.6
2018-08-29,NO_TRADE,0.25,0,0.0,258.27,259.44,0.082,0.0777,0.10379,0.1697,0.8016,0.6122,0.07198,-0.26579,0,0.3955,0.010465,30.0,0.018181,1.3827,-0.1008,0.0,1027273.36,IV>4RV | k=0.6
2018-08-30,NO_TRADE,0.25,0,0.0,258.96,258.39,0.0777,0.0949,0.10379,0.1697,0.8016,0.6122,0.06922,-0.33584,0,0.3955,0.010465,30.0,0.018181,1.3827,-0.1008,0.0,1027273.36,IV>4RV | k=0.6
2018-08-31,SELL_SMALL,0.4,0,0.0,257.98,258.4,0.0949,0.0901,0.10379,0.1697,0.8016,0.6122,0.07106,-0.09372,0,0.3955,0.010465,30.0,0.018181,1.3827,-0.1008,0.0,1027273.36,IV>5RV | k=0.6
2018-09-04,SELL_SMALL,0.4,0,0.0,257.98,257.96,0.0901,0.0997,0.10379,0.1697,0.8016,0.6122,0.0704,-0.15199,0,0.3955,0.010465,30.0,0.018181,1.3827,-0.1008,0.0,1027273.36,IV>5RV | k=0.6
2018-09-05,SELL_SMALL,0.4,0,0.0,257.6,257.26,0.0997,0.1065,0.11678,0.18175,0.7466,0.4889,0.06977,-0.17131,0,0.4455,0.014328,29.9209,0.018341,1.3824,-0.0999,0.0,1027273.36,IV>5RV | k=0.5
2018-09-06,SELL_SMALL,0.4,0,0.0,257.37,256.49,0.1065,0.1146,0.11678,0.18175,0.7466,0.4889,0.07005,-0.09652,0,0.4455,0.014328,29.9209,0.018341,1.3824,-0.0999,0.0,1027273.36,IV>5RV | k=0.5
2018-09-07,SELL_SMALL,0.4,0,0.0,255.44,255.99,0.1146,0.1149,0.11678,0.18175,0.7466,0.4889,0.07049,-0.01902,0,0.4455,0.014328,29.9209,0.018341,1.3824,-0.0999,0.0,1027273.36,IV>5RV | k=0.5
2018-09-10,SELL_SMALL,0.4,0,0.0,257.0,256.43,0.1149,0.1057,0.11678,0.18175,0.7466,0.4889,0.07028,-0.01636,0,0.4455,0.014328,29.9209,0.018341,1.3824,-0.0999,0.0,1027273.36,IV>5RV | k=0.5
2018-09-11,SELL_SMALL,0.4,0,0.0,255.78,257.28,0.1057,0.09,0.11678,0.18175,0.7466,0.4889,0.07039,-0.10482,0,0.4455,0.014328,29.9209,0.018341,1.3824,-0.0999,0.0,1027273.36,IV>5RV | k=0.5
2018-09-12,SELL_SMALL,0.4,0,0.0,257.29,257.34,0.09,0.0867,0.1095,0.17579,0.7099,0.2631,0.07073,-0.21661,0,0.4182,0.0121,29.4722,0.018066,1.3746,-0.1012,0.0,1027273.36,IV>5RV | k=0.3
2018-09-13,SELL_SMALL,0.4,0,0.0,258.41,258.86,0.0867,0.0803,0.1095,0.17579,0.7099,0.2631,0.0658,-0.26292,0,0.4182,0.0121,29.4722,0.018066,1.3746,-0.1012,0.0,1027273.36,IV>5RV | k=0.3
2018-09-14,SELL_SMALL,0.4,0,0.0,259.07,258.91,0.0803,0.0793,0.1095,0.17579,0.7099,0.2631,0.06564,-0.36358,0,0.4182,0.0121,29.4722,0.018066,1.3746,-0.1012,0.0,1027273.36,IV>5RV | k=0.3
2018-09-17,SELL_SMALL,0.4,0,0.0,258.85,257.54,0.0793,0.115,0.1095,0.17579,0.7099,0.2631,0.06331,-0.38077,0,0.4182,0.0121,29.4722,0.018066,1.3746,-0.1012,0.0,1027273.36,IV>5RV | k=0.3
2018-09-18,SELL_SMALL,0.4,5,1054.05,257.75,258.93,0.115,0.0974,0.1095,0.17579,0.7099,0.2631,0.06009,0.04787,0,0.4182,0.0121,29.4722,0.018066,1.3746,-0.1012,238.96,1027512.32,IV>5RV | k=0.3
2018-09-19,SELL_SMALL,0.4,0,0.0,258.99,259.21,0.0974,0.0945,0.11593,0.18065,0.6274,0.0845,0.05803,-0.19024,0,0.4395,0.013783,30.0,0.017973,1.3747,-0.1062,0.0,1027512.32,IV>5RV | k=0.1
2018-09-20,SELL_SMALL,0.4,0,0.0,260.47,261.31,0.0945,0.0904,0.11593,0.18065,0.6274,0.0845,0.05641,-0.22676,0,0.442,0.013783,30.0,0.017973,1.3747,-0.1062,0.0,1027512.32,IV>5RV | k=0.1
2018-09-21,SELL_SMALL,0.4,0,0.0,262.06,261.07,0.0904,0.0863,0.11593,0.18065,0.6274,0.0845,0.06112,-0.2824,0,0.4423,0.013783,30.0,0.017973,1.3747,-0.1062,0.0,1027512.32,IV>5RV | k=0.1
2018-09-24,SELL_SMALL,0.4,0,0.0,260.49,260.2,0.0863,0.0963,0.11593,0.18065,0.6274,0.0845,0.05997,-0.34333,0,0.4458,0.013783,30.0,0.017973,1.3747,-0.1062,0.0,1027512.32,IV>5RV | k=0.1
2018-09-25,SELL_SMALL,0.4,0,0.0,260.66,259.96,0.0963,0.0976,0.11593,0.18065,0.6274,0.0845,0.05996,-0.20383,0,0.4498,0.013783,30.0,0.017973,1.3747,-0.1062,0.0,1027512.32,IV>5RV | k=0.1
2018-09-26,SELL_SMALL,0.4,0,0.0,260.11,259.19,0.0976,0.107,0.11622,0.1819,0.6465,0.2514,0.05887,-0.19082,0,0.4542,0.01383,29.6779,0.017854,1.3714,-0.1012,0.0,1027512.32,IV>5RV | k=0.3
2018-09-27,SELL_SMALL,0.4,0,0.0,259.66,259.91,0.107,0.1009,0.11622,0.1819,0.6465,0.2514,0.0617,-0.08621,0,0.4439,0.01383,29.6779,0.017854,1.3714,-0.1012,0.0,1027512.32,IV>5RV | k=0.3
2018-09-28,SELL_SMALL,0.4,0,0.0,259.28,259.94,0.1009,0.0917,0.11622,0.1819,0.6465,0.2514,0.05857,-0.15187,0,0.4392,0.01383,29.6779,0.017854,1.3714,-0.1012,0.0,1027512.32,IV>5RV | k=0.3
2018-10-01,SELL_SMALL,0.4,0,0.0,261.18,260.84,0.0917,0.0919,0.11622,0.1819,0.6465,0.2514,0.05887,-0.26744,0,0.4384,0.01383,29.6779,0.017854,1.3714,-0.1012,0.0,1027512.32,IV>5RV | k=0.3
2018-10-02,SELL_SMALL,0.4,0,0.0,260.69,260.69,0.0919,0.0913,0.11622,0.1819,0.6465,0.2514,0.05902,-0.26468,0,0.4339,0.01383,29.6779,0.017854,1.3714,-0.1012,0.0,1027512.32,IV>5RV | k=0.3
2018-10-03,SELL_SMALL,0.4,0,0.0,261.74,260.83,0.0913,0.0881,0.11033,0.17709,0.7266,0.2693,0.05838,-0.20841,0,0.4094,0.012388,29.4479,0.017979,1.3706,-0.1085,0.0,1027512.32,IV>5RV | k=0.3
2018-10-04,SELL_SMALL,0.4,0,0.0,260.35,258.79,0.0881,0.1342,0.11033,0.17709,0.7266,0.2693,0.05889,-0.2523,0,0.4082,0.012388,29.4479,0.017979,1.3706,-0.1085,0.0,1027512.32,IV>5RV | k=0.3
2018-10-05,SELL_STRADDLE,0.7,63,15571.26,259.02,257.34,0.1342,0.1286,0.11033,0.17709,0.7266,0.2693,0.06312,0.17789,0,0.4147,0.012388,29.4479,0.017979,1.3706,-0.1085,483.2,1027995.52,VRP=+17.8% | IV>5RV | k=0.3
2018-10-08,SELL_STRADDLE,0.7,53,12439.22,256.65,257.34,0.1286,0.1292,0.11033,0.17709,0.7266,0.2693,0.06818,0.14209,0,0.4097,0.012388,29.4479,0.017979,1.3706,-0.1085,1855.71,1029851.23,VRP=+14.2% | IV>5RV | k=0.3
2018-10-09,SELL_STRADDLE,0.7,54,12748.07,256.96,256.97,0.1292,0.124,0.11033,0.17709,0.7266,0.2693,0.06864,0.14607,0,0.4069,0.012388,29.4479,0.017979,1.3706,-0.1085,3180.29,1033031.52,VRP=+14.6% | IV>5RV | k=0.3
2018-10-10,SELL_SMALL,0.4,0,0.0,256.46,248.83,0.124,0.2398,0.13719,0.20245,0.5419,0.0357,0.06879,-0.10639,1,0.5171,0.020736,29.4886,0.018235,1.3727,-0.1096,0.0,1033031.52,IV>5RV | k=0.0
2018-10-11,SELL_STRADDLE,0.95,97,40959.39,247.74,243.35,0.2398,0.2758,0.13719,0.20245,0.5419,0.0357,0.09414,0.42789,1,0.5826,0.020736,29.4886,0.018235,1.3727,-0.1096,-9096.23,1023935.29,VRP=+42.8% | IV>5RV | p95<IV | k=0.0
2018-10-12,SELL_STRADDLE,0.95,84,40747.31,247.46,246.73,0.2758,0.2084,0.13719,0.20245,0.5419,0.0357,0.11206,0.50257,1,0.5742,0.020736,29.4886,0.018235,1.3727,-0.1096,15283.9,1039219.19,VRP=+50.3% | IV>5RV | p95<IV | k=0.0
2018-10-15,SELL_STRADDLE,0.95,113,41241.1,246.37,245.34,0.2084,0.2191,0.13719,0.20245,0.5419,0.0357,0.13144,0.34169,1,0.558,0.020736,29.4886,0.018235,1.3727,-0.1096,8293.2,1047512.39,VRP=+34.2% | IV>5RV | p95<IV | k=0.0
2018-10-16,SELL_STRADDLE,0.95,108,41597.0,247.31,250.71,0.2191,0.1585,0.13719,0.20245,0.5419,0.0357,0.13295,0.37384,1,0.5537,0.020736,29.4886,0.018235,1.3727,-0.1096,2344.4,1049856.79,VRP=+37.4% | IV>5RV | p95<IV | k=0.0
2018-10-17,NO_TRADE,0.18,0,0.0,250.74,250.75,0.1585,0.1575,0.16632,0.23691,0.4612,-0.0051,0.1382,-0.04936,1,0.7008,0.031862,29.4512,0.018643,1.3969,-0.1138,0.0,1049856.79,IV>4RV | k=-0.0 | sk=0.5 | TURB_PENALTY
2018-10-18,NO_TRADE,0.15,0,0.0,249.81,247.13,0.1575,0.2031,0.16632,0.23691,0.4612,-0.0051,0.14189,-0.05602,1,0.6964,0.031862,29.4512,0.018643,1.3969,-0.1138,0.0,1049856.79,k=-0.0 | sk=0.5
2018-10-19,SELL_STRADDLE,0.75,49,17528.66,247.79,247.0,0.2031,0.1913,0.16632,0.23691,0.4612,-0.0051,0.1463,0.18108,1,0.6952,0.031862,29.4512,0.018643,1.3969,-0.1138,3945.75,1053802.54,VRP=+18.1% | IV>5RV | k=-0.0 | sk=0.5
2018-10-22,SELL_STRADDLE,0.75,38,12798.28,247.67,245.89,0.1913,0.1867,0.16632,0.23691,0.4612,-0.0051,0.14952,0.13056,1,0.6917,0.031862,29.4512,0.018643,1.3969,-0.1138,2480.39,1056282.93,VRP=+13.1% | IV>5RV | k=-0.0 | sk=0.5
2018-10-23,SELL_STRADDLE,0.75,33,10610.28,242.26,244.64,0.1867,0.2143,0.16632,0.23691,0.4612,-0.0051,0.14847,0.10914,1,0.6896,0.031862,29.4512,0.018643,1.3969,-0.1138,-2141.83,1054141.1,VRP=+10.9% | IV>5RV | k=-0.0 | sk=0.5
2018-10-24,NO_TRADE,0.27,0,0.0,244.39,237.23,0.2143,0.2991,0.21624,0.28704,0.3433,0.0125,0.1575,-0.00904,1,0.866,0.054896,27.2623,0.019489,1.3994,-0.1108,0.0,1054141.1,IV>5RV | k=0.0 | sk=0.3 | TURB_PENALTY
2018-10-25,SELL_STRADDLE,0.6,43,21852.94,239.07,241.48,0.2991,0.2762,0.21624,0.28704,0.3433,0.0125,0.16606,0.27704,1,0.8722,0.054896,27.2623,0.019489,1.3994,-0.1108,4246.6,1058387.7,VRP=+27.7% | IV>5RV | p95<IV | k=0.0 | sk=0.3 | TURB_PENALTY
2018-10-26,SELL_SMALL,0.51,15,7001.2,237.76,237.23,0.2762,0.2789,0.21624,0.28704,0.3433,0.0125,0.17921,0.2171,1,0.8715,0.054896,27.2623,0.019489,1.3994,-0.1108,-233.31,1058154.39,VRP=+21.7% | IV>5RV | p90<IV | k=0.0 | sk=0.3 | TURB_PENALTY
2018-10-29,SELL_SMALL,0.51,15,7146.18,240.34,235.92,0.2789,0.2903,0.21624,0.28704,0.3433,0.0125,0.2004,0.22468,1,0.865,0.054896,27.2623,0.019489,1.3994,-0.1108,-1658.49,1056495.9,VRP=+22.5% | IV>5RV | p90<IV | k=0.0 | sk=0.3 | TURB_PENALTY
2018-10-30,SELL_STRADDLE,0.6,41,19943.05,235.75,239.42,0.2903,0.2687,0.21624,0.28704,0.3433,0.0125,0.21122,0.25512,1,0.8607,0.054896,27.2623,0.019489,1.3994,-0.1108,1549.12,1058045.02,VRP=+25.5% | IV>5RV | p95<IV | k=0.0 | sk=0.3 | TURB_PENALTY
2018-10-31,NO_TRADE,0.27,0,0.0,241.99,241.97,0.2687,0.2316,0.26595,0.33768,0.239,-0.1002,0.21466,0.01024,1,0.9587,0.083348,24.5929,0.020205,1.4058,-0.1059,0.0,1058045.02,IV>5RV | k=-0.1 | sk=0.2 | TURB_PENALTY
2018-11-01,NO_TRADE,0.27,0,0.0,242.84,244.55,0.2316,0.1954,0.26595,0.33768,0.239,-0.1002,0.2211,-0.14831,1,0.9584,0.083348,24.5929,0.020205,1.4058,-0.1059,0.0,1058045.02,IV>5RV | k=-0.1 | sk=0.2 | TURB_PENALTY
2018-11-02,NO_TRADE,0.09,0,0.0,245.66,243.1,0.1954,0.1917,0.26595,0.33768,0.239,-0.1002,0.22555,-0.36104,1,0.9585,0.083348,24.5929,0.020205,1.4058,-0.1059,0.0,1058045.02,k=-0.1 | sk=0.2 | TURB_PENALTY
2018-11-05,NO_TRADE,0.09,0,0.0,243.59,244.44,0.1917,0.1963,0.26595,0.33768,0.239,-0.1002,0.22803,-0.38731,1,0.9582,0.083348,24.5929,0.020205,1.4058,-0.1059,0.0,1058045.02,k=-0.1 | sk=0.2 | TURB_PENALTY
2018-11-06,NO_TRADE,0.09,0,0.0,244.38,245.99,0.1963,0.1962,0.26595,0.33768,0.239,-0.1002,0.22915,-0.3548,1,0.9582,0.083348,24.5929,0.020205,1.4058,-0.1059,0.0,1058045.02,k=-0.1 | sk=0.2 | TURB_PENALTY
2018-11-07,NO_TRADE,0.09,0,0.0,248.17,251.25,0.1962,0.1354,0.19993,0.27348,0.4325,0.1301,0.22878,-0.019,1,0.8114,0.046742,27.6599,0.019104,1.4035,-0.1082,0.0,1058045.02,k=0.1 | sk=0.4 | TURB_PENALTY
2018-11-08,NO_TRADE,0.09,0,0.0,250.45,250.8,0.1354,0.1356,0.19993,0.27348,0.4325,0.1301,0.2312,-0.47657,1,0.8155,0.046742,27.6599,0.019104,1.4035,-0.1082,0.0,1058045.02,k=0.1 | sk=0.4 | TURB_PENALTY
2018-11-09,NO_TRADE,0.09,0,0.0,249.48,248.35,0.1356,0.1363,0.19993,0.27348,0.4325,0.1301,0.23145,-0.47439,1,0.8154,0.046742,27.6599,0.019104,1.4035,-0.1082,0.0,1058045.02,k=0.1 | sk=0.4 | TURB_PENALTY
2018-11-12,NO_TRADE,0.09,0,0.0,247.84,243.71,0.1363,0.1869,0.19993,0.27348,0.4325,0.1301,0.22309,-0.46682,1,0.8095,0.046742,27.6599,0.019104,1.4035,-0.1082,0.0,1058045.02,k=0.1 | sk=0.4 | TURB_PENALTY
2018-11-13,NO_TRADE,0.09,0,0.0,244.17,243.25,0.1869,0.1738,0.19993,0.27348,0.4325,0.1301,0.21296,-0.0697,1,0.8122,0.046742,27.6599,0.019104,1.4035,-0.1082,0.0,1058045.02,k=0.1 | sk=0.4 | TURB_PENALTY
2018-11-14,NO_TRADE,0.09,0,0.0,245.13,241.59,0.1738,0.1939,0.17902,0.24984,0.3992,-0.1569,0.20114,-0.03003,1,0.7206,0.037558,26.646,0.019667,1.4038,-0.1113,0.0,1058045.02,k=-0.2 | sk=0.4 | TURB_PENALTY
2018-11-15,NO_TRADE,0.18,0,0.0,240.32,244.11,0.1939,0.175,0.17902,0.24984,0.3992,-0.1569,0.19822,0.07674,1,0.7228,0.037558,26.646,0.019667,1.4038,-0.1113,0.0,1058045.02,VRP(w)=+7.7% | k=-0.2 | sk=0.4 | TURB_PENALTY
2018-11-16,NO_TRADE,0.09,0,0.0,243.01,244.75,0.175,0.1435,0.17902,0.24984,0.3992,-0.1569,0.19591,-0.02297,1,0.7175,0.037558,26.646,0.019667,1.4038,-0.1113,0.0,1058045.02,k=-0.2 | sk=0.4 | TURB_PENALTY
2018-11-19,NO_TRADE,0.09,0,0.0,244.14,240.61,0.1435,0.1843,0.17902,0.24984,0.3992,-0.1569,0.19697,-0.24752,1,0.7171,0.037558,26.646,0.019667,1.4038,-0.1113,0.0,1058045.02,k=-0.2 | sk=0.4 | TURB_PENALTY
2018-11-20,NO_TRADE,0.09,0,0.0,237.26,236.15,0.1843,0.2163,0.17902,0.24984,0.3992,-0.1569,0.19887,0.02865,1,0.7172,0.037558,26.646,0.019667,1.4038,-0.1113,0.0,1058045.02,k=-0.2 | sk=0.4 | TURB_PENALTY
2018-11-21,NO_TRADE,0.18,0,0.0,237.71,236.96,0.2163,0.1786,0.21745,0.28913,0.3342,-0.0373,0.21246,-0.00532,1,0.8508,0.055838,25.577,0.020409,1.4072,-0.1136,0.0,1058045.02,IV>4RV | k=-0.0 | sk=0.3 | TURB_PENALTY
2018-11-23,NO_TRADE,0.09,0,0.0,235.31,235.38,0.1786,0.1942,0.21745,0.28913,0.3342,-0.0373,0.21466,-0.21753,1,0.8502,0.055838,25.577,0.020409,1.4072,-0.1136,0.0,1058045.02,k=-0.0 | sk=0.3 | TURB_PENALTY
2018-11-26,NO_TRADE,0.09,0,0.0,237.64,239.18,0.1942,0.1804,0.21745,0.28913,0.3342,-0.0373,0.21503,-0.11973,1,0.8502,0.055838,25.577,0.020409,1.4072,-0.1136,0.0,1058045.02,k=-0.0 | sk=0.3 | TURB_PENALTY
2018-11-27,NO_TRADE,0.09,0,0.0,238.14,239.98,0.1804,0.1933,0.21745,0.28913,0.3342,-0.0373,0.1968,-0.20538,1,0.8502,0.055838,25.577,0.020409,1.4072,-0.1136,0.0,1058045.02,k=-0.0 | sk=0.3 | TURB_PENALTY
2018-11-28,NO_TRADE,0.18,0,0.0,241.05,245.51,0.1933,0.2006,0.21745,0.28913,0.3342,-0.0373,0.18732,-0.12494,1,0.8502,0.055838,25.577,0.020409,1.4072,-0.1136,0.0,1058045.02,IV>4RV | k=-0.0 | sk=0.3 | TURB_PENALTY
2018-11-29,NO_TRADE,0.27,0,0.0,244.73,244.97,0.2006,0.2013,0.20605,0.27819,0.3189,-0.082,0.17935,-0.02718,1,0.806,0.048664,25.0779,0.020433,1.4074,-0.1067,0.0,1058045.02,IV>5RV | k=-0.1 | sk=0.3 | TURB_PENALTY
2018-11-30,NO_TRADE,0.27,0,0.0,244.82,246.46,0.2013,0.1946,0.20605,0.27819,0.3189,-0.082,0.17096,-0.02361,1,0.8103,0.048664,25.0779,0.020433,1.4074,-0.1067,0.0,1058045.02,IV>5RV | k=-0.1 | sk=0.3 | TURB_PENALTY
2018-12-03,NO_TRADE,0.27,0,0.0,250.6,249.73,0.1946,0.1521,0.20605,0.27819,0.3189,-0.082,0.16931,-0.05885,1,0.8086,0.048664,25.0779,0.020433,1.4074,-0.1067,0.0,1058045.02,IV>5RV | k=-0.1 | sk=0.3 | TURB_PENALTY
2018-12-04,NO_TRADE,0.09,0,0.0,248.89,241.63,0.1521,0.231,0.20605,0.27819,0.3189,-0.082,0.16936,-0.35472,1,0.8095,0.048664,25.0779,0.020433,1.4074,-0.1067,0.0,1058045.02,k=-0.1 | sk=0.3 | TURB_PENALTY
2018-12-06,SELL_SMALL,0.45,8,3123.11,237.76,241.27,0.231,0.2311,0.20605,0.27819,0.3189,-0.082,0.17914,0.108,1,0.8192,0.048664,25.0779,0.020433,1.4074,-0.1067,-431.88,1057613.14,VRP=+10.8% | IV>5RV | k=-0.1 | sk=0.3 | TURB_PENALTY
2018-12-07,NO_TRADE,0.27,0,0.0,240.93,235.66,0.2311,0.2542,0.23384,0.30943,0.3499,-0.0695,0.185,-0.01187,1,0.8894,0.063051,23.3264,0.021153,1.4138,-0.0928,0.0,1057613.14,IV>5RV | k=-0.1 | sk=0.3 | TURB_PENALTY
2018-12-10,NO_TRADE,0.36,0,0.0,235.48,236.11,0.2542,0.2353,0.23384,0.30943,0.3499,-0.0695,0.18514,0.08008,1,0.8932,0.063051,23.3264,0.021153,1.4138,-0.0928,0.0,1057613.14,VRP(w)=+8.0% | IV>5RV | k=-0.1 | sk=0.3 | TURB_PENALTY
2018-12-11,NO_TRADE,0.27,0,0.0,239.32,236.16,0.2353,0.2149,0.23384,0.30943,0.3499,-0.0695,0.18562,0.00619,1,0.8926,0.063051,23.3264,0.021153,1.4138,-0.0928,0.0,1057613.14,IV>5RV | k=-0.1 | sk=0.3 | TURB_PENALTY
2018-12-12,NO_TRADE,0.27,0,0.0,239.15,237.35,0.2149,0.2086,0.23384,0.30943,0.3499,-0.0695,0.17905,-0.08815,1,0.8904,0.063051,23.3264,0.021153,1.4138,-0.0928,0.0,1057613.14,IV>5RV | k=-0.1 | sk=0.3 | TURB_PENALTY
2018-12-13,NO_TRADE,0.09,0,0.0,238.3,237.27,0.2086,0.1857,0.23384,0.30943,0.3499,-0.0695,0.18059,-0.12101,1,0.8904,0.063051,23.3264,0.021153,1.4138,-0.0928,0.0,1057613.14,k=-0.1 | sk=0.3 | TURB_PENALTY
2018-12-14,NO_TRADE,0.09,0,0.0,235.12,232.89,0.1857,0.1947,0.19212,0.26615,0.4396,0.1216,0.18104,-0.03455,1,0.7543,0.042312,23.5802,0.021002,1.4146,-0.095,0.0,1057613.14,k=0.1 | sk=0.4 | TURB_PENALTY
2018-12-17,NO_TRADE,0.09,0,0.0,231.93,228.32,0.1947,0.2507,0.19212,0.26615,0.4396,0.1216,0.17941,0.01327,1,0.7554,0.042312,23.5802,0.021002,1.4146,-0.095,0.0,1057613.14,k=0.1 | sk=0.4 | TURB_PENALTY
2018-12-18,SELL_SMALL,0.51,19,7785.73,229.97,228.07,0.2507,0.2636,0.19212,0.26615,0.4396,0.1216,0.18557,0.23368,1,0.756,0.042312,23.5802,0.021002,1.4146,-0.095,954.63,1058567.77,VRP=+23.4% | IV>5RV | p90<IV | k=0.1 | sk=0.4 | TURB_PENALTY
2018-12-19,SELL_SMALL,0.51,21,8976.5,228.15,224.65,0.2636,0.2465,0.19212,0.26615,0.4396,0.1216,0.18452,0.27118,1,0.7565,0.042312,23.5802,0.021002,1.4146,-0.095,-2185.21,1056382.56,VRP=+27.1% | IV>5RV | p90<IV | k=0.1 | sk=0.4 | TURB_PENALTY
2018-12-20,SELL_SMALL,0.45,16,6262.63,223.4,221.0,0.2465,0.2842,0.19212,0.26615,0.4396,0.1216,0.19424,0.22062,1,0.7491,0.042312,23.5802,0.021002,1.4146,-0.095,-753.66,1055628.9,VRP=+22.1% | IV>5RV | k=0.1 | sk=0.4 | TURB_PENALTY
2018-12-21,NO_TRADE,0.27,0,0.0,221.9,216.47,0.2842,0.3174,0.28318,0.3577,0.2123,-0.0858,0.20154,0.00358,1,0.9576,0.092538,21.1089,0.022819,1.4205,-0.1073,0.0,1055628.9,IV>5RV | k=-0.1 | sk=0.2 | TURB_PENALTY
2018-12-24,SELL_SMALL,0.45,6,2909.69,214.98,210.75,0.3174,0.404,0.28318,0.3577,0.2123,-0.0858,0.21349,0.1078,1,0.9564,0.092538,21.1089,0.022819,1.4205,-0.1073,-420.73,1055208.17,VRP=+10.8% | IV>5RV | k=-0.1 | sk=0.2 | TURB_PENALTY
2018-12-26,SELL_STRADDLE,0.6,69,42041.65,212.22,221.4,0.404,0.3271,0.28318,0.3577,0.2123,-0.0858,0.21799,0.29905,1,0.9567,0.092538,21.1089,0.022819,1.4205,-0.1073,-22044.44,1033163.73,VRP=+29.9% | IV>5RV | p95<IV | k=-0.1 | sk=0.2 | TURB_PENALTY
2018-12-27,SELL_SMALL,0.45,7,3550.01,218.15,223.1,0.3271,0.3188,0.28318,0.3577,0.2123,-0.0858,0.26305,0.13426,1,0.9582,0.092538,21.1089,0.022819,1.4205,-0.1073,-387.32,1032776.41,VRP=+13.4% | IV>5RV | k=-0.1 | sk=0.2 | TURB_PENALTY
2018-12-28,SELL_SMALL,0.45,6,3051.38,224.46,222.81,0.3188,0.2902,0.28318,0.3577,0.2123,-0.0858,0.2749,0.11172,1,0.9571,0.092538,21.1089,0.022819,1.4205,-0.1073,779.6,1033556.01,VRP=+11.2% | IV>5RV | k=-0.1 | sk=0.2 | TURB_PENALTY
2018-12-31,NO_TRADE,0.18,0,0.0,224.44,224.76,0.2902,0.2535,0.29124,0.36579,0.2181,-0.1109,0.27169,-0.0036,1,0.9534,0.096224,19.2248,0.024201,1.4322,-0.1095,0.0,1033556.01,IV>4RV | k=-0.1 | sk=0.2 | TURB_PENALTY
2019-01-02,NO_TRADE,0.09,0,0.0,221.22,225.0,0.2535,0.2102,0.29124,0.36579,0.2181,-0.1109,0.27028,-0.14889,1,0.9538,0.096224,19.2248,0.024201,1.4322,-0.1095,0.0,1033556.01,k=-0.1 | sk=0.2 | TURB_PENALTY
2019-01-03,NO_TRADE,0.09,0,0.0,223.24,219.63,0.2102,0.2496,0.29124,0.36579,0.2181,-0.1109,0.26803,-0.38555,1,0.9526,0.096224,19.2248,0.024201,1.4322,-0.1095,0.0,1033556.01,k=-0.1 | sk=0.2 | TURB_PENALTY
2019-01-04,NO_TRADE,0.09,0,0.0,222.67,226.98,0.2496,0.1927,0.29124,0.36579,0.2181,-0.1109,0.2672,-0.16684,1,0.9535,0.096224,19.2248,0.024201,1.4322,-0.1095,0.0,1033556.01,k=-0.1 | sk=0.2 | TURB_PENALTY
2019-01-07,NO_TRADE,0.09,0,0.0,227.25,228.77,0.1927,0.1968,0.29124,0.36579,0.2181,-0.1109,0.29236,-0.51138,1,0.9534,0.096224,19.2248,0.024201,1.4322,-0.1095,0.0,1033556.01,k=-0.1 | sk=0.2 | TURB_PENALTY
